Wijken en buurten;Regioaanduiding/Gemeentenaam (naam);Regioaanduiding/Soort regio (omschrijving);Regioaanduiding/Codering (code);Regioaanduiding/Indelingswijziging wijken en buurten (code);Bevolking/Aantal inwoners (aantal);Bevolking/Geslacht/Mannen (aantal);Bevolking/Geslacht/Vrouwen (aantal);Bevolking/Leeftijdsgroepen/0 tot 15 jaar (aantal);Bevolking/Leeftijdsgroepen/15 tot 25 jaar (aantal);Bevolking/Leeftijdsgroepen/25 tot 45 jaar (aantal);Bevolking/Leeftijdsgroepen/45 tot 65 jaar (aantal);Bevolking/Leeftijdsgroepen/65 jaar of ouder (aantal);Bevolking/Burgerlijke staat/Ongehuwd (aantal);Bevolking/Burgerlijke staat/Gehuwd (aantal);Bevolking/Burgerlijke staat/Gescheiden (aantal);Bevolking/Burgerlijke staat/Verweduwd (aantal);Bevolking/Personen met een migratieachtergrond/Westers totaal (aantal);Bevolking/Personen met een migratieachtergrond/Niet-westers/Niet-westers totaal (aantal);Bevolking/Personen met een migratieachtergrond/Niet-westers/Marokko (aantal);Bevolking/Personen met een migratieachtergrond/Niet-westers/Nederlandse Antillen en Aruba (aantal);Bevolking/Personen met een migratieachtergrond/Niet-westers/Suriname (aantal);Bevolking/Personen met een migratieachtergrond/Niet-westers/Turkije (aantal);Bevolking/Personen met een migratieachtergrond/Niet-westers/Overig niet-westers (aantal);Bevolking/Geboorte en sterfte/Geboorte totaal (aantal);Bevolking/Geboorte en sterfte/Geboorte relatief (per 1 000 inwoners);Bevolking/Geboorte en sterfte/Sterfte totaal (aantal);Bevolking/Geboorte en sterfte/Sterfte relatief (per 1 000 inwoners);Bevolking/Particuliere huishoudens/Huishoudens totaal (aantal);Bevolking/Particuliere huishoudens/Eenpersoonshuishoudens (aantal);Bevolking/Particuliere huishoudens/Huishoudens zonder kinderen (aantal);Bevolking/Particuliere huishoudens/Huishoudens met kinderen (aantal);Bevolking/Particuliere huishoudens/Gemiddelde huishoudensgrootte (aantal);Bevolking/Bevolkingsdichtheid (aantal inwoners per km²);Wonen/Woningvoorraad (aantal);Wonen/Gemiddelde woningwaarde (x 1 000 euro);Wonen/Woningen naar type/Percentage eengezinswoning (%);Wonen/Woningen naar type/Percentage meergezinswoning (%);Wonen/Woningen naar bewoning/Percentage bewoond (%);Wonen/Woningen naar bewoning/Percentage onbewoond (%);Wonen/Woningen naar eigendom/Koopwoningen (%);Wonen/Woningen naar eigendom/Huurwoningen/Huurwoningen totaal (%);Wonen/Woningen naar eigendom/Huurwoningen/In bezit woningcorporatie (%);Wonen/Woningen naar eigendom/Huurwoningen/In bezit overige verhuurders (%);Wonen/Woningen naar eigendom/Eigendom onbekend (%);Wonen/Woningen naar bouwjaar/Bouwjaar voor 2000 (%);Wonen/Woningen naar bouwjaar/Bouwjaar vanaf 2000 (%);Energie/Gemiddeld elektriciteitsverbruik/Gemiddeld elektriciteitsverbruik totaal (kWh);Energie/Gemiddeld elektriciteitsverbruik/Naar woningtype/Appartement (kWh);Energie/Gemiddeld elektriciteitsverbruik/Naar woningtype/Tussenwoning (kWh);Energie/Gemiddeld elektriciteitsverbruik/Naar woningtype/Hoekwoning (kWh);Energie/Gemiddeld elektriciteitsverbruik/Naar woningtype/Twee-onder-één-kap-woning (kWh);Energie/Gemiddeld elektriciteitsverbruik/Naar woningtype/Vrijstaande woning (kWh);Energie/Gemiddeld elektriciteitsverbruik/Naar eigendom/Huurwoning (kWh);Energie/Gemiddeld elektriciteitsverbruik/Naar eigendom/Eigen woning (kWh);Energie/Gemiddeld aardgasverbruik/Gemiddeld aardgasverbruik totaal (m³);Energie/Gemiddeld aardgasverbruik/Naar woningtype/Appartement (m³);Energie/Gemiddeld aardgasverbruik/Naar woningtype/Tussenwoning (m³);Energie/Gemiddeld aardgasverbruik/Naar woningtype/Hoekwoning (m³);Energie/Gemiddeld aardgasverbruik/Naar woningtype/Twee-onder-één-kap-woning (m³);Energie/Gemiddeld aardgasverbruik/Naar woningtype/Vrijstaande woning (m³);Energie/Gemiddeld aardgasverbruik/Naar eigendom/Huurwoning (m³);Energie/Gemiddeld aardgasverbruik/Naar eigendom/Eigen woning (m³);Energie/Gemiddeld aardgasverbruik/Percentage woningen met stadsverwarming (%);Inkomen/Inkomen van personen/Aantal inkomensontvangers   (aantal);Inkomen/Inkomen van personen/Gemiddeld inkomen per inkomensontvanger  (x 1 000 euro);Inkomen/Inkomen van personen/Gemiddeld inkomen per inwoner  (x 1 000 euro);Inkomen/Inkomen van personen/40% personen met laagste inkomen (%);Inkomen/Inkomen van personen/20% personen met hoogste inkomen (%);Inkomen/Inkomen van personen/Actieven 15-75 jaar (%);Inkomen/Inkomen van huishoudens/40% huishoudens met laagste inkomen (%);Inkomen/Inkomen van huishoudens/20% huishoudens met hoogste inkomen (%);Inkomen/Inkomen van huishoudens/Huishoudens met een laag inkomen (%);Inkomen/Inkomen van huishoudens/Huish. onder of rond sociaal minimum (%);"Sociale zekerheid/Personen per soort uitkering; Bijstand (aantal)";"Sociale zekerheid/Personen per soort uitkering; AO (aantal)";"Sociale zekerheid/Personen per soort uitkering; WW (aantal)";"Sociale zekerheid/Personen per soort uitkering; AOW (aantal)";Criminaliteit/Totaal diefstal uit woning/schuur/e.d. (per 1 000 inwoners);Criminaliteit/Vernieling, misdrijf tegen openbare orde (per 1 000 inwoners);Criminaliteit/Gewelds- en seksuele misdrijven (per 1 000 inwoners);Bedrijfsvestigingen, SBI 2008/Bedrijfsvestigingen totaal (aantal);Bedrijfsvestigingen, SBI 2008/Bedrijfsvestigingen naar activiteit/A Landbouw, bosbouw en visserij (aantal);Bedrijfsvestigingen, SBI 2008/Bedrijfsvestigingen naar activiteit/B-F Nijverheid en energie (aantal);Bedrijfsvestigingen, SBI 2008/Bedrijfsvestigingen naar activiteit/G+I Handel en horeca (aantal);Bedrijfsvestigingen, SBI 2008/Bedrijfsvestigingen naar activiteit/H+J Vervoer, informatie en communicatie (aantal);Bedrijfsvestigingen, SBI 2008/Bedrijfsvestigingen naar activiteit/K-L Financiële diensten, onroerend goed (aantal);Bedrijfsvestigingen, SBI 2008/Bedrijfsvestigingen naar activiteit/M-N Zakelijke dienstverlening (aantal);Bedrijfsvestigingen, SBI 2008/Bedrijfsvestigingen naar activiteit/R-U Cultuur, recreatie, overige diensten (aantal);Motorvoertuigen/Personenauto's/Personenauto's totaal (aantal);"Motorvoertuigen/Personenauto's/Personenauto's; brandstoftype/Personenauto's; brandstof benzine (aantal)";"Motorvoertuigen/Personenauto's/Personenauto's; brandstoftype/Personenauto's; overige brandstof (aantal)";Motorvoertuigen/Personenauto's/Personenauto's per huishouden (per huishouden);Motorvoertuigen/Personenauto's/Personenauto's naar oppervlakte (per km²);Motorvoertuigen/Motorfietsen (aantal);Nabijheid voorzieningen/Afstand tot huisartsenpraktijk (km);Nabijheid voorzieningen/Afstand tot grote supermarkt (km);Nabijheid voorzieningen/Afstand tot kinderdagverblijf (km);Nabijheid voorzieningen/Basisonderwijs/Afstand tot school (km);Nabijheid voorzieningen/Basisonderwijs/Scholen binnen 3 km (aantal);Oppervlakte/Oppervlakte totaal (ha);Oppervlakte/Oppervlakte land (ha);Oppervlakte/Oppervlakte water (ha);Postcode/Meest voorkomende postcode (code);Postcode/Dekkingspercentage (code);Stedelijkheid/Mate van stedelijkheid (code);Stedelijkheid/Omgevingsadressendichtheid (per km²)
Vliegeniersbuurt;'s-Gravenhage                           ;Buurt     ;BU05184107;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;       .;       .;       .;       .;0;0;0;0;       .;       .;1;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;410;315;95;       .;       .;5;       .;       .;       .;       .;       .;118;118;0;2497;1;3;1303
De Reef;'s-Gravenhage                           ;Buurt     ;BU05184110;1;95;95;0;0;50;45;0;0;80;15;5;0;0;95;0;0;0;0;95;       .;       .;       .;       .;90;95;5;0;     1.0;185;16;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;30;0;0;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;20;20;0;     0.2;42;0;       .;       .;       .;       .;       .;62;52;10;2496;1;3;1019
Wijk 42 Ypenburg;'s-Gravenhage                           ;Wijk      ;WK051842  ;1;27220;13550;13670;6130;3850;6650;8570;2025;14795;10015;1990;430;3510;7965;815;505;2765;1140;2735;       .;       .;       .;       .;10045;2295;2145;5620;     2.7;6007;9715;326;76;24;97;3;56;43;25;18;0;14;86;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;560;1050;340;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;10995;9180;1815;     1.1;2426;835;       .;       .;       .;       .;       .;505;453;51;         .;       .;2;1612
Bosweide;'s-Gravenhage                           ;Buurt     ;BU05184208;1;2025;1025;1000;420;360;280;775;190;985;965;65;15;420;275;0;10;70;10;185;       .;       .;       .;       .;650;65;190;405;     3.1;2962;669;650;93;7;95;5;94;5;0;5;0;0;100;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;0;20;20;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;1040;850;190;     1.6;1519;65;       .;       .;       .;       .;       .;74;68;5;2496;1;3;1447
Tedingerbuurt;'s-Gravenhage                           ;Buurt     ;BU05184209;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;       .;       .;       .;       .;0;0;0;0;       .;       .;0;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;0;0;0;       .;       .;0;       .;       .;       .;       .;       .;50;41;9;2496;1;4;677
De Venen;'s-Gravenhage                           ;Buurt     ;BU05184211;1;1790;930;860;455;170;715;365;90;1075;545;165;15;205;765;90;50;280;125;215;       .;       .;       .;       .;770;270;150;355;     2.3;5147;738;265;36;64;97;3;31;69;56;13;0;0;100;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;70;90;30;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;685;545;135;     0.9;1961;55;       .;       .;       .;       .;       .;35;35;0;2496;1;3;1469
Morgenweide;'s-Gravenhage                           ;Buurt     ;BU05184212;1;7140;3555;3585;1585;965;1920;2115;560;3905;2505;590;145;900;2445;280;160;750;375;880;       .;       .;       .;       .;2785;735;605;1455;     2.6;8456;2729;281;64;36;97;3;48;52;21;31;0;11;89;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;130;250;90;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;2825;2390;435;     1.0;3342;220;       .;       .;       .;       .;       .;87;84;3;2496;1;2;1926
Singels;'s-Gravenhage                           ;Buurt     ;BU05184213;1;5595;2770;2820;1085;840;1200;1935;535;2855;2185;435;125;700;1765;115;95;720;200;630;       .;       .;       .;       .;2115;530;485;1110;     2.6;10065;2017;282;75;25;97;3;60;39;26;13;0;52;48;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;140;250;80;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;2200;1870;330;     1.0;3958;175;       .;       .;       .;       .;       .;57;56;2;2497;1;2;1656
Waterbuurt;'s-Gravenhage                           ;Buurt     ;BU05184214;1;4810;2385;2420;1045;655;1340;1410;360;2670;1700;370;75;590;1645;190;120;570;255;510;       .;       .;       .;       .;1815;445;400;975;     2.6;5821;1683;271;87;13;98;2;54;46;25;21;0;2;98;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;90;260;50;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;1960;1630;330;     1.1;2371;130;       .;       .;       .;       .;       .;107;83;24;2497;1;2;1756
De Bras;'s-Gravenhage                           ;Buurt     ;BU05184215;1;5850;2870;2980;1540;865;1200;1965;285;3305;2120;375;55;690;1065;135;60;375;175;320;       .;       .;       .;       .;1900;255;320;1330;     3.1;6785;1879;398;92;8;98;2;64;36;28;8;0;1;99;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;130;190;70;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;2290;1895;395;     1.2;2653;195;       .;       .;       .;       .;       .;95;86;9;2498;1;3;1085
Wijk 43 Forepark;'s-Gravenhage                           ;Wijk      ;WK051843  ;1;135;70;65;10;25;20;50;35;60;65;15;5;10;5;0;0;5;0;0;       .;       .;       .;       .;55;15;25;25;     2.3;46;47;       .;96;4;87;13;89;11;0;11;0;74;26;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;0;0;0;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;2915;1615;1300;       .;       .;30;       .;       .;       .;       .;       .;304;295;9;         .;       .;3;1251
Vlietzoom-Oost;'s-Gravenhage                           ;Buurt     ;BU05184316;1;95;50;45;5;15;10;35;35;35;50;10;5;10;5;0;0;0;0;0;       .;       .;       .;       .;45;15;20;15;     2.2;75;33;       .;97;3;88;12;88;12;0;12;0;91;9;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;0;0;0;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;75;55;20;       .;       .;10;       .;       .;       .;       .;       .;133;129;4;2491;1;3;1351
De Rivieren;'s-Gravenhage                           ;Buurt     ;BU05184317;1;40;20;20;5;10;10;15;0;25;15;5;0;0;5;0;0;5;0;0;       .;       .;       .;       .;10;5;5;10;     2.9;24;14;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;2840;1560;1285;       .;       .;20;       .;       .;       .;       .;       .;171;166;5;2491;1;3;1203
Wijk 44 Leidschenveen;'s-Gravenhage                           ;Wijk      ;WK051844  ;1;21060;10570;10490;4840;2750;5190;6350;1930;10645;8740;1255;425;2150;6550;860;370;2405;670;2245;       .;       .;       .;       .;7360;1330;1745;4295;     2.8;6023;7363;345;75;25;97;3;67;33;28;5;0;8;92;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;250;620;290;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;8745;7375;1370;     1.2;2501;625;       .;       .;       .;       .;       .;376;350;26;         .;       .;3;1461
De Lanen;'s-Gravenhage                           ;Buurt     ;BU05184418;1;5440;2745;2695;1500;665;1620;1400;260;2950;2160;285;50;545;1900;190;145;660;235;665;       .;       .;       .;       .;1795;260;345;1200;     3.0;8059;1775;349;82;18;98;2;70;30;26;4;0;2;98;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;40;160;80;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;2100;1740;360;     1.2;3109;145;       .;       .;       .;       .;       .;70;68;2;2493;1;3;1414
De Velden;'s-Gravenhage                           ;Buurt     ;BU05184419;1;4200;2135;2060;795;600;910;1445;450;1995;1890;245;80;430;1270;135;45;455;140;485;       .;       .;       .;       .;1550;295;445;815;     2.7;5791;1522;339;73;27;98;2;64;36;19;17;0;21;79;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;50;110;70;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;1840;1570;270;     1.2;2533;145;       .;       .;       .;       .;       .;75;73;3;2492;1;3;1481
De Vissen;'s-Gravenhage                           ;Buurt     ;BU05184420;1;8620;4275;4345;1645;1225;1725;2915;1105;4080;3685;585;275;885;2385;340;105;960;185;790;       .;       .;       .;       .;3085;605;815;1675;     2.7;7324;3165;333;74;26;96;4;66;34;32;1;0;6;94;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;110;280;110;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;3760;3205;555;     1.2;3195;280;       .;       .;       .;       .;       .;129;118;12;2492;1;3;1454
Rietbuurt;'s-Gravenhage                           ;Buurt     ;BU05184421;1;2795;1410;1385;900;255;935;590;115;1625;1005;145;25;285;990;190;65;325;105;300;       .;       .;       .;       .;925;175;145;615;     3.0;3042;901;387;72;28;99;1;66;34;33;1;0;2;98;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;50;70;30;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;1050;860;190;     1.1;1140;60;       .;       .;       .;       .;       .;102;92;10;2493;1;2;1543
